activity_code,subject_id,trial,fall_event,source_path,n_samples,sample_rate_hz,inferred_duration_sec,expected_duration_sec,duration_delta_sec
F06,SA02,04,1,data\raw\sisfall\SA02\F06_SA02_R04.txt,3000,200,15.0,15,0.0
F06,SA02,05,1,data\raw\sisfall\SA02\F06_SA02_R05.txt,3000,200,15.0,15,0.0
F07,SA02,01,1,data\raw\sisfall\SA02\F07_SA02_R01.txt,3000,200,15.0,15,0.0
F07,SA02,02,1,data\raw\sisfall\SA02\F07_SA02_R02.txt,3000,200,15.0,15,0.0
F07,SA02,03,1,data\raw\sisfall\SA02\F07_SA02_R03.txt,3000,200,15.0,15,0.0
F07,SA02,04,1,data\raw\sisfall\SA02\F07_SA02_R04.txt,3000,200,15.0,15,0.0
F07,SA02,05,1,data\raw\sisfall\SA02\F07_SA02_R05.txt,3000,200,15.0,15,0.0
F08,SA02,01,1,data\raw\sisfall\SA02\F08_SA02_R01.txt,3000,200,15.0,15,0.0
F08,SA02,02,1,data\raw\sisfall\SA02\F08_SA02_R02.txt,3000,200,15.0,15,0.0
F08,SA02,03,1,data\raw\sisfall\SA02\F08_SA02_R03.txt,3000,200,15.0,15,0.0
F08,SA02,04,1,data\raw\sisfall\SA02\F08_SA02_R04.txt,3000,200,15.0,15,0.0
F08,SA02,05,1,data\raw\sisfall\SA02\F08_SA02_R05.txt,3000,200,15.0,15,0.0
F09,SA02,01,1,data\raw\sisfall\SA02\F09_SA02_R01.txt,3000,200,15.0,15,0.0
F09,SA02,02,1,data\raw\sisfall\SA02\F09_SA02_R02.txt,3000,200,15.0,15,0.0
F09,SA02,03,1,data\raw\sisfall\SA02\F09_SA02_R03.txt,3000,200,15.0,15,0.0
F09,SA02,04,1,data\raw\sisfall\SA02\F09_SA02_R04.txt,3000,200,15.0,15,0.0
F09,SA02,05,1,data\raw\sisfall\SA02\F09_SA02_R05.txt,3000,200,15.0,15,0.0
F10,SA02,01,1,data\raw\sisfall\SA02\F10_SA02_R01.txt,3000,200,15.0,15,0.0
F10,SA02,02,1,data\raw\sisfall\SA02\F10_SA02_R02.txt,3000,200,15.0,15,0.0
F10,SA02,03,1,data\raw\sisfall\SA02\F10_SA02_R03.txt,3000,200,15.0,15,0.0
F10,SA02,04,1,data\raw\sisfall\SA02\F10_SA02_R04.txt,3000,200,15.0,15,0.0
F10,SA02,05,1,data\raw\sisfall\SA02\F10_SA02_R05.txt,3000,200,15.0,15,0.0
F11,SA02,01,1,data\raw\sisfall\SA02\F11_SA02_R01.txt,3000,200,15.0,15,0.0
F11,SA02,02,1,data\raw\sisfall\SA02\F11_SA02_R02.txt,3000,200,15.0,15,0.0
F11,SA02,03,1,data\raw\sisfall\SA02\F11_SA02_R03.txt,3000,200,15.0,15,0.0
F11,SA02,04,1,data\raw\sisfall\SA02\F11_SA02_R04.txt,3000,200,15.0,15,0.0
F11,SA02,05,1,data\raw\sisfall\SA02\F11_SA02_R05.txt,3000,200,15.0,15,0.0
F12,SA02,01,1,data\raw\sisfall\SA02\F12_SA02_R01.txt,3000,200,15.0,15,0.0
F12,SA02,02,1,data\raw\sisfall\SA02\F12_SA02_R02.txt,3000,200,15.0,15,0.0
F12,SA02,03,1,data\raw\sisfall\SA02\F12_SA02_R03.txt,3000,200,15.0,15,0.0
F12,SA02,04,1,data\raw\sisfall\SA02\F12_SA02_R04.txt,3000,200,15.0,15,0.0
F12,SA02,05,1,data\raw\sisfall\SA02\F12_SA02_R05.txt,3000,200,15.0,15,0.0
F13,SA02,01,1,data\raw\sisfall\SA02\F13_SA02_R01.txt,3000,200,15.0,15,0.0
F13,SA02,02,1,data\raw\sisfall\SA02\F13_SA02_R02.txt,3000,200,15.0,15,0.0
F13,SA02,03,1,data\raw\sisfall\SA02\F13_SA02_R03.txt,3000,200,15.0,15,0.0
F13,SA02,04,1,data\raw\sisfall\SA02\F13_SA02_R04.txt,3000,200,15.0,15,0.0
F13,SA02,05,1,data\raw\sisfall\SA02\F13_SA02_R05.txt,3000,200,15.0,15,0.0
F14,SA02,01,1,data\raw\sisfall\SA02\F14_SA02_R01.txt,3000,200,15.0,15,0.0
F14,SA02,02,1,data\raw\sisfall\SA02\F14_SA02_R02.txt,3000,200,15.0,15,0.0
F14,SA02,03,1,data\raw\sisfall\SA02\F14_SA02_R03.txt,3000,200,15.0,15,0.0
F14,SA02,04,1,data\raw\sisfall\SA02\F14_SA02_R04.txt,3000,200,15.0,15,0.0
F14,SA02,05,1,data\raw\sisfall\SA02\F14_SA02_R05.txt,3000,200,15.0,15,0.0
F15,SA02,01,1,data\raw\sisfall\SA02\F15_SA02_R01.txt,3000,200,15.0,15,0.0
F15,SA02,02,1,data\raw\sisfall\SA02\F15_SA02_R02.txt,3000,200,15.0,15,0.0
F15,SA02,03,1,data\raw\sisfall\SA02\F15_SA02_R03.txt,3000,200,15.0,15,0.0
F15,SA02,04,1,data\raw\sisfall\SA02\F15_SA02_R04.txt,3000,200,15.0,15,0.0
F15,SA02,05,1,data\raw\sisfall\SA02\F15_SA02_R05.txt,3000,200,15.0,15,0.0
D01,SA03,01,0,data\raw\sisfall\SA03\D01_SA03_R01.txt,19999,200,100.0,100,-0.0
D02,SA03,01,0,data\raw\sisfall\SA03\D02_SA03_R01.txt,20000,200,100.0,100,0.0
D03,SA03,01,0,data\raw\sisfall\SA03\D03_SA03_R01.txt,20000,200,100.0,100,0.0
D04,SA03,01,0,data\raw\sisfall\SA03\D04_SA03_R01.txt,20000,200,100.0,100,0.0
D05,SA03,01,0,data\raw\sisfall\SA03\D05_SA03_R01.txt,5000,200,25.0,25,0.0
D05,SA03,02,0,data\raw\sisfall\SA03\D05_SA03_R02.txt,5000,200,25.0,25,0.0
D05,SA03,03,0,data\raw\sisfall\SA03\D05_SA03_R03.txt,5000,200,25.0,25,0.0
D05,SA03,04,0,data\raw\sisfall\SA03\D05_SA03_R04.txt,5000,200,25.0,25,0.0
D05,SA03,05,0,data\raw\sisfall\SA03\D05_SA03_R05.txt,5000,200,25.0,25,0.0
D06,SA03,01,0,data\raw\sisfall\SA03\D06_SA03_R01.txt,4999,200,25.0,25,-0.0
D06,SA03,02,0,data\raw\sisfall\SA03\D06_SA03_R02.txt,5000,200,25.0,25,0.0
D06,SA03,03,0,data\raw\sisfall\SA03\D06_SA03_R03.txt,5000,200,25.0,25,0.0
D06,SA03,04,0,data\raw\sisfall\SA03\D06_SA03_R04.txt,5000,200,25.0,25,0.0
D06,SA03,05,0,data\raw\sisfall\SA03\D06_SA03_R05.txt,5000,200,25.0,25,0.0
D07,SA03,01,0,data\raw\sisfall\SA03\D07_SA03_R01.txt,2400,200,12.0,12,0.0
D07,SA03,02,0,data\raw\sisfall\SA03\D07_SA03_R02.txt,2400,200,12.0,12,0.0
D07,SA03,03,0,data\raw\sisfall\SA03\D07_SA03_R03.txt,2400,200,12.0,12,0.0
D07,SA03,04,0,data\raw\sisfall\SA03\D07_SA03_R04.txt,2400,200,12.0,12,0.0
D07,SA03,05,0,data\raw\sisfall\SA03\D07_SA03_R05.txt,2400,200,12.0,12,0.0
D08,SA03,01,0,data\raw\sisfall\SA03\D08_SA03_R01.txt,2400,200,12.0,12,0.0
D08,SA03,02,0,data\raw\sisfall\SA03\D08_SA03_R02.txt,2400,200,12.0,12,0.0
D08,SA03,03,0,data\raw\sisfall\SA03\D08_SA03_R03.txt,2400,200,12.0,12,0.0
D08,SA03,04,0,data\raw\sisfall\SA03\D08_SA03_R04.txt,2400,200,12.0,12,0.0
D08,SA03,05,0,data\raw\sisfall\SA03\D08_SA03_R05.txt,2400,200,12.0,12,0.0
D09,SA03,01,0,data\raw\sisfall\SA03\D09_SA03_R01.txt,2400,200,12.0,12,0.0
D09,SA03,02,0,data\raw\sisfall\SA03\D09_SA03_R02.txt,2400,200,12.0,12,0.0
D09,SA03,03,0,data\raw\sisfall\SA03\D09_SA03_R03.txt,2400,200,12.0,12,0.0
D09,SA03,04,0,data\raw\sisfall\SA03\D09_SA03_R04.txt,2400,200,12.0,12,0.0
D09,SA03,05,0,data\raw\sisfall\SA03\D09_SA03_R05.txt,2400,200,12.0,12,0.0
D10,SA03,01,0,data\raw\sisfall\SA03\D10_SA03_R01.txt,2400,200,12.0,12,0.0
D10,SA03,02,0,data\raw\sisfall\SA03\D10_SA03_R02.txt,2400,200,12.0,12,0.0
D10,SA03,03,0,data\raw\sisfall\SA03\D10_SA03_R03.txt,2400,200,12.0,12,0.0
D10,SA03,04,0,data\raw\sisfall\SA03\D10_SA03_R04.txt,2400,200,12.0,12,0.0
D10,SA03,05,0,data\raw\sisfall\SA03\D10_SA03_R05.txt,2400,200,12.0,12,0.0
D11,SA03,01,0,data\raw\sisfall\SA03\D11_SA03_R01.txt,2399,200,11.99,12,-0.01
D11,SA03,02,0,data\raw\sisfall\SA03\D11_SA03_R02.txt,2400,200,12.0,12,0.0
D11,SA03,03,0,data\raw\sisfall\SA03\D11_SA03_R03.txt,2400,200,12.0,12,0.0
D11,SA03,04,0,data\raw\sisfall\SA03\D11_SA03_R04.txt,2399,200,11.99,12,-0.01
D11,SA03,05,0,data\raw\sisfall\SA03\D11_SA03_R05.txt,2400,200,12.0,12,0.0
D12,SA03,01,0,data\raw\sisfall\SA03\D12_SA03_R01.txt,2400,200,12.0,12,0.0
D12,SA03,02,0,data\raw\sisfall\SA03\D12_SA03_R02.txt,2400,200,12.0,12,0.0
D12,SA03,03,0,data\raw\sisfall\SA03\D12_SA03_R03.txt,2400,200,12.0,12,0.0
D12,SA03,04,0,data\raw\sisfall\SA03\D12_SA03_R04.txt,2400,200,12.0,12,0.0
D12,SA03,05,0,data\raw\sisfall\SA03\D12_SA03_R05.txt,2400,200,12.0,12,0.0
D13,SA03,01,0,data\raw\sisfall\SA03\D13_SA03_R01.txt,2400,200,12.0,12,0.0
D13,SA03,02,0,data\raw\sisfall\SA03\D13_SA03_R02.txt,2400,200,12.0,12,0.0
D13,SA03,03,0,data\raw\sisfall\SA03\D13_SA03_R03.txt,2400,200,12.0,12,0.0
D13,SA03,04,0,data\raw\sisfall\SA03\D13_SA03_R04.txt,2400,200,12.0,12,0.0
D13,SA03,05,0,data\raw\sisfall\SA03\D13_SA03_R05.txt,2400,200,12.0,12,0.0
D14,SA03,01,0,data\raw\sisfall\SA03\D14_SA03_R01.txt,2400,200,12.0,12,0.0
D14,SA03,02,0,data\raw\sisfall\SA03\D14_SA03_R02.txt,2400,200,12.0,12,0.0
D14,SA03,03,0,data\raw\sisfall\SA03\D14_SA03_R03.txt,2400,200,12.0,12,0.0
D14,SA03,04,0,data\raw\sisfall\SA03\D14_SA03_R04.txt,2400,200,12.0,12,0.0
D14,SA03,05,0,data\raw\sisfall\SA03\D14_SA03_R05.txt,2400,200,12.0,12,0.0
D15,SA03,01,0,data\raw\sisfall\SA03\D15_SA03_R01.txt,2400,200,12.0,12,0.0
D15,SA03,02,0,data\raw\sisfall\SA03\D15_SA03_R02.txt,2400,200,12.0,12,0.0
D15,SA03,03,0,data\raw\sisfall\SA03\D15_SA03_R03.txt,2400,200,12.0,12,0.0
D15,SA03,04,0,data\raw\sisfall\SA03\D15_SA03_R04.txt,2400,200,12.0,12,0.0
D15,SA03,05,0,data\raw\sisfall\SA03\D15_SA03_R05.txt,2400,200,12.0,12,0.0
D16,SA03,01,0,data\raw\sisfall\SA03\D16_SA03_R01.txt,2399,200,11.99,12,-0.01
D16,SA03,02,0,data\raw\sisfall\SA03\D16_SA03_R02.txt,2400,200,12.0,12,0.0
D16,SA03,03,0,data\raw\sisfall\SA03\D16_SA03_R03.txt,2400,200,12.0,12,0.0
D16,SA03,04,0,data\raw\sisfall\SA03\D16_SA03_R04.txt,2400,200,12.0,12,0.0
D16,SA03,05,0,data\raw\sisfall\SA03\D16_SA03_R05.txt,2400,200,12.0,12,0.0
D17,SA03,01,0,data\raw\sisfall\SA03\D17_SA03_R01.txt,4999,200,25.0,25,-0.0
D17,SA03,02,0,data\raw\sisfall\SA03\D17_SA03_R02.txt,5000,200,25.0,25,0.0
D17,SA03,03,0,data\raw\sisfall\SA03\D17_SA03_R03.txt,5000,200,25.0,25,0.0
D17,SA03,04,0,data\raw\sisfall\SA03\D17_SA03_R04.txt,5000,200,25.0,25,0.0
D17,SA03,05,0,data\raw\sisfall\SA03\D17_SA03_R05.txt,5000,200,25.0,25,0.0
D18,SA03,01,0,data\raw\sisfall\SA03\D18_SA03_R01.txt,2400,200,12.0,12,0.0
D18,SA03,02,0,data\raw\sisfall\SA03\D18_SA03_R02.txt,2400,200,12.0,12,0.0
D18,SA03,03,0,data\raw\sisfall\SA03\D18_SA03_R03.txt,2400,200,12.0,12,0.0
D18,SA03,04,0,data\raw\sisfall\SA03\D18_SA03_R04.txt,2400,200,12.0,12,0.0
D18,SA03,05,0,data\raw\sisfall\SA03\D18_SA03_R05.txt,2400,200,12.0,12,0.0
D19,SA03,01,0,data\raw\sisfall\SA03\D19_SA03_R01.txt,2400,200,12.0,12,0.0
D19,SA03,02,0,data\raw\sisfall\SA03\D19_SA03_R02.txt,2400,200,12.0,12,0.0
D19,SA03,03,0,data\raw\sisfall\SA03\D19_SA03_R03.txt,2400,200,12.0,12,0.0
D19,SA03,04,0,data\raw\sisfall\SA03\D19_SA03_R04.txt,2400,200,12.0,12,0.0
D19,SA03,05,0,data\raw\sisfall\SA03\D19_SA03_R05.txt,2400,200,12.0,12,0.0
F01,SA03,01,1,data\raw\sisfall\SA03\F01_SA03_R01.txt,2999,200,14.99,15,-0.01
F01,SA03,02,1,data\raw\sisfall\SA03\F01_SA03_R02.txt,3000,200,15.0,15,0.0
F01,SA03,03,1,data\raw\sisfall\SA03\F01_SA03_R03.txt,3000,200,15.0,15,0.0
F01,SA03,04,1,data\raw\sisfall\SA03\F01_SA03_R04.txt,3000,200,15.0,15,0.0
F01,SA03,05,1,data\raw\sisfall\SA03\F01_SA03_R05.txt,3000,200,15.0,15,0.0
F02,SA03,01,1,data\raw\sisfall\SA03\F02_SA03_R01.txt,3000,200,15.0,15,0.0
F02,SA03,02,1,data\raw\sisfall\SA03\F02_SA03_R02.txt,3000,200,15.0,15,0.0
F02,SA03,03,1,data\raw\sisfall\SA03\F02_SA03_R03.txt,3000,200,15.0,15,0.0
F02,SA03,04,1,data\raw\sisfall\SA03\F02_SA03_R04.txt,3000,200,15.0,15,0.0
F02,SA03,05,1,data\raw\sisfall\SA03\F02_SA03_R05.txt,3000,200,15.0,15,0.0
F03,SA03,01,1,data\raw\sisfall\SA03\F03_SA03_R01.txt,3000,200,15.0,15,0.0
F03,SA03,02,1,data\raw\sisfall\SA03\F03_SA03_R02.txt,3000,200,15.0,15,0.0
F03,SA03,03,1,data\raw\sisfall\SA03\F03_SA03_R03.txt,3000,200,15.0,15,0.0
F03,SA03,04,1,data\raw\sisfall\SA03\F03_SA03_R04.txt,3000,200,15.0,15,0.0
F03,SA03,05,1,data\raw\sisfall\SA03\F03_SA03_R05.txt,3000,200,15.0,15,0.0
F04,SA03,01,1,data\raw\sisfall\SA03\F04_SA03_R01.txt,3000,200,15.0,15,0.0
F04,SA03,02,1,data\raw\sisfall\SA03\F04_SA03_R02.txt,3000,200,15.0,15,0.0
F04,SA03,03,1,data\raw\sisfall\SA03\F04_SA03_R03.txt,3000,200,15.0,15,0.0
F04,SA03,04,1,data\raw\sisfall\SA03\F04_SA03_R04.txt,3000,200,15.0,15,0.0
F04,SA03,05,1,data\raw\sisfall\SA03\F04_SA03_R05.txt,3000,200,15.0,15,0.0
F05,SA03,01,1,data\raw\sisfall\SA03\F05_SA03_R01.txt,3000,200,15.0,15,0.0
F05,SA03,02,1,data\raw\sisfall\SA03\F05_SA03_R02.txt,3000,200,15.0,15,0.0
F05,SA03,03,1,data\raw\sisfall\SA03\F05_SA03_R03.txt,3000,200,15.0,15,0.0
F05,SA03,04,1,data\raw\sisfall\SA03\F05_SA03_R04.txt,3000,200,15.0,15,0.0
F05,SA03,05,1,data\raw\sisfall\SA03\F05_SA03_R05.txt,3000,200,15.0,15,0.0
F06,SA03,01,1,data\raw\sisfall\SA03\F06_SA03_R01.txt,2999,200,14.99,15,-0.01
F06,SA03,02,1,data\raw\sisfall\SA03\F06_SA03_R02.txt,3000,200,15.0,15,0.0
F06,SA03,03,1,data\raw\sisfall\SA03\F06_SA03_R03.txt,3000,200,15.0,15,0.0
F06,SA03,04,1,data\raw\sisfall\SA03\F06_SA03_R04.txt,3000,200,15.0,15,0.0
F06,SA03,05,1,data\raw\sisfall\SA03\F06_SA03_R05.txt,3000,200,15.0,15,0.0
F07,SA03,01,1,data\raw\sisfall\SA03\F07_SA03_R01.txt,3000,200,15.0,15,0.0
F07,SA03,02,1,data\raw\sisfall\SA03\F07_SA03_R02.txt,3000,200,15.0,15,0.0
F07,SA03,03,1,data\raw\sisfall\SA03\F07_SA03_R03.txt,3000,200,15.0,15,0.0
F07,SA03,04,1,data\raw\sisfall\SA03\F07_SA03_R04.txt,3000,200,15.0,15,0.0
F07,SA03,05,1,data\raw\sisfall\SA03\F07_SA03_R05.txt,3000,200,15.0,15,0.0
F08,SA03,01,1,data\raw\sisfall\SA03\F08_SA03_R01.txt,2999,200,14.99,15,-0.01
F08,SA03,02,1,data\raw\sisfall\SA03\F08_SA03_R02.txt,3000,200,15.0,15,0.0
F08,SA03,03,1,data\raw\sisfall\SA03\F08_SA03_R03.txt,3000,200,15.0,15,0.0
F08,SA03,04,1,data\raw\sisfall\SA03\F08_SA03_R04.txt,3000,200,15.0,15,0.0
F08,SA03,05,1,data\raw\sisfall\SA03\F08_SA03_R05.txt,3000,200,15.0,15,0.0
F09,SA03,01,1,data\raw\sisfall\SA03\F09_SA03_R01.txt,2999,200,14.99,15,-0.01
F09,SA03,02,1,data\raw\sisfall\SA03\F09_SA03_R02.txt,3000,200,15.0,15,0.0
F09,SA03,03,1,data\raw\sisfall\SA03\F09_SA03_R03.txt,3000,200,15.0,15,0.0
F09,SA03,04,1,data\raw\sisfall\SA03\F09_SA03_R04.txt,3000,200,15.0,15,0.0
F09,SA03,05,1,data\raw\sisfall\SA03\F09_SA03_R05.txt,3000,200,15.0,15,0.0
F10,SA03,01,1,data\raw\sisfall\SA03\F10_SA03_R01.txt,3000,200,15.0,15,0.0
F10,SA03,02,1,data\raw\sisfall\SA03\F10_SA03_R02.txt,3000,200,15.0,15,0.0
F10,SA03,03,1,data\raw\sisfall\SA03\F10_SA03_R03.txt,3000,200,15.0,15,0.0
F10,SA03,04,1,data\raw\sisfall\SA03\F10_SA03_R04.txt,3000,200,15.0,15,0.0
F10,SA03,05,1,data\raw\sisfall\SA03\F10_SA03_R05.txt,3000,200,15.0,15,0.0
F11,SA03,01,1,data\raw\sisfall\SA03\F11_SA03_R01.txt,2999,200,14.99,15,-0.01
F11,SA03,02,1,data\raw\sisfall\SA03\F11_SA03_R02.txt,3000,200,15.0,15,0.0
F11,SA03,03,1,data\raw\sisfall\SA03\F11_SA03_R03.txt,3000,200,15.0,15,0.0
F11,SA03,04,1,data\raw\sisfall\SA03\F11_SA03_R04.txt,3000,200,15.0,15,0.0
F11,SA03,05,1,data\raw\sisfall\SA03\F11_SA03_R05.txt,3000,200,15.0,15,0.0
F12,SA03,01,1,data\raw\sisfall\SA03\F12_SA03_R01.txt,3000,200,15.0,15,0.0
F12,SA03,02,1,data\raw\sisfall\SA03\F12_SA03_R02.txt,3000,200,15.0,15,0.0
F12,SA03,03,1,data\raw\sisfall\SA03\F12_SA03_R03.txt,3000,200,15.0,15,0.0
F12,SA03,04,1,data\raw\sisfall\SA03\F12_SA03_R04.txt,3000,200,15.0,15,0.0
F12,SA03,05,1,data\raw\sisfall\SA03\F12_SA03_R05.txt,3000,200,15.0,15,0.0
F13,SA03,01,1,data\raw\sisfall\SA03\F13_SA03_R01.txt,3000,200,15.0,15,0.0
F13,SA03,02,1,data\raw\sisfall\SA03\F13_SA03_R02.txt,3000,200,15.0,15,0.0
F13,SA03,03,1,data\raw\sisfall\SA03\F13_SA03_R03.txt,3000,200,15.0,15,0.0
F13,SA03,04,1,data\raw\sisfall\SA03\F13_SA03_R04.txt,3000,200,15.0,15,0.0
F13,SA03,05,1,data\raw\sisfall\SA03\F13_SA03_R05.txt,3000,200,15.0,15,0.0
F14,SA03,01,1,data\raw\sisfall\SA03\F14_SA03_R01.txt,3000,200,15.0,15,0.0
F14,SA03,02,1,data\raw\sisfall\SA03\F14_SA03_R02.txt,3000,200,15.0,15,0.0
F14,SA03,03,1,data\raw\sisfall\SA03\F14_SA03_R03.txt,3000,200,15.0,15,0.0
F14,SA03,04,1,data\raw\sisfall\SA03\F14_SA03_R04.txt,3000,200,15.0,15,0.0
F14,SA03,05,1,data\raw\sisfall\SA03\F14_SA03_R05.txt,3000,200,15.0,15,0.0
F15,SA03,01,1,data\raw\sisfall\SA03\F15_SA03_R01.txt,3000,200,15.0,15,0.0
F15,SA03,02,1,data\raw\sisfall\SA03\F15_SA03_R02.txt,3000,200,15.0,15,0.0
F15,SA03,03,1,data\raw\sisfall\SA03\F15_SA03_R03.txt,3000,200,15.0,15,0.0
F15,SA03,04,1,data\raw\sisfall\SA03\F15_SA03_R04.txt,3000,200,15.0,15,0.0
F15,SA03,05,1,data\raw\sisfall\SA03\F15_SA03_R05.txt,3000,200,15.0,15,0.0
D01,SA04,01,0,data\raw\sisfall\SA04\D01_SA04_R01.txt,19999,200,100.0,100,-0.0
D02,SA04,01,0,data\raw\sisfall\SA04\D02_SA04_R01.txt,20000,200,100.0,100,0.0
D03,SA04,01,0,data\raw\sisfall\SA04\D03_SA04_R01.txt,20000,200,100.0,100,0.0
D04,SA04,01,0,data\raw\sisfall\SA04\D04_SA04_R01.txt,20000,200,100.0,100,0.0
D05,SA04,01,0,data\raw\sisfall\SA04\D05_SA04_R01.txt,5000,200,25.0,25,0.0
D05,SA04,02,0,data\raw\sisfall\SA04\D05_SA04_R02.txt,5000,200,25.0,25,0.0
D05,SA04,03,0,data\raw\sisfall\SA04\D05_SA04_R03.txt,5000,200,25.0,25,0.0
D05,SA04,04,0,data\raw\sisfall\SA04\D05_SA04_R04.txt,5000,200,25.0,25,0.0
D05,SA04,05,0,data\raw\sisfall\SA04\D05_SA04_R05.txt,5000,200,25.0,25,0.0
D06,SA04,01,0,data\raw\sisfall\SA04\D06_SA04_R01.txt,4999,200,25.0,25,-0.0
D06,SA04,02,0,data\raw\sisfall\SA04\D06_SA04_R02.txt,5000,200,25.0,25,0.0
D06,SA04,03,0,data\raw\sisfall\SA04\D06_SA04_R03.txt,5000,200,25.0,25,0.0
D06,SA04,04,0,data\raw\sisfall\SA04\D06_SA04_R04.txt,5000,200,25.0,25,0.0
D06,SA04,05,0,data\raw\sisfall\SA04\D06_SA04_R05.txt,5000,200,25.0,25,0.0
D07,SA04,01,0,data\raw\sisfall\SA04\D07_SA04_R01.txt,2400,200,12.0,12,0.0
D07,SA04,02,0,data\raw\sisfall\SA04\D07_SA04_R02.txt,2400,200,12.0,12,0.0
D07,SA04,03,0,data\raw\sisfall\SA04\D07_SA04_R03.txt,2400,200,12.0,12,0.0
D07,SA04,04,0,data\raw\sisfall\SA04\D07_SA04_R04.txt,2400,200,12.0,12,0.0
D07,SA04,05,0,data\raw\sisfall\SA04\D07_SA04_R05.txt,2400,200,12.0,12,0.0
D08,SA04,01,0,data\raw\sisfall\SA04\D08_SA04_R01.txt,2400,200,12.0,12,0.0
D08,SA04,02,0,data\raw\sisfall\SA04\D08_SA04_R02.txt,2400,200,12.0,12,0.0
D08,SA04,03,0,data\raw\sisfall\SA04\D08_SA04_R03.txt,2400,200,12.0,12,0.0
D08,SA04,04,0,data\raw\sisfall\SA04\D08_SA04_R04.txt,2400,200,12.0,12,0.0
D08,SA04,05,0,data\raw\sisfall\SA04\D08_SA04_R05.txt,2400,200,12.0,12,0.0
D09,SA04,01,0,data\raw\sisfall\SA04\D09_SA04_R01.txt,2400,200,12.0,12,0.0
D09,SA04,02,0,data\raw\sisfall\SA04\D09_SA04_R02.txt,2400,200,12.0,12,0.0
D09,SA04,03,0,data\raw\sisfall\SA04\D09_SA04_R03.txt,2400,200,12.0,12,0.0
D09,SA04,04,0,data\raw\sisfall\SA04\D09_SA04_R04.txt,2400,200,12.0,12,0.0
D09,SA04,05,0,data\raw\sisfall\SA04\D09_SA04_R05.txt,2400,200,12.0,12,0.0
D10,SA04,01,0,data\raw\sisfall\SA04\D10_SA04_R01.txt,2400,200,12.0,12,0.0
D10,SA04,02,0,data\raw\sisfall\SA04\D10_SA04_R02.txt,2400,200,12.0,12,0.0
D10,SA04,03,0,data\raw\sisfall\SA04\D10_SA04_R03.txt,2400,200,12.0,12,0.0
D10,SA04,04,0,data\raw\sisfall\SA04\D10_SA04_R04.txt,2400,200,12.0,12,0.0
D10,SA04,05,0,data\raw\sisfall\SA04\D10_SA04_R05.txt,2400,200,12.0,12,0.0
D11,SA04,01,0,data\raw\sisfall\SA04\D11_SA04_R01.txt,2400,200,12.0,12,0.0
D11,SA04,02,0,data\raw\sisfall\SA04\D11_SA04_R02.txt,2400,200,12.0,12,0.0
D11,SA04,03,0,data\raw\sisfall\SA04\D11_SA04_R03.txt,2400,200,12.0,12,0.0
D11,SA04,04,0,data\raw\sisfall\SA04\D11_SA04_R04.txt,2400,200,12.0,12,0.0
D11,SA04,05,0,data\raw\sisfall\SA04\D11_SA04_R05.txt,2400,200,12.0,12,0.0
D12,SA04,01,0,data\raw\sisfall\SA04\D12_SA04_R01.txt,2400,200,12.0,12,0.0
D12,SA04,02,0,data\raw\sisfall\SA04\D12_SA04_R02.txt,2400,200,12.0,12,0.0
D12,SA04,03,0,data\raw\sisfall\SA04\D12_SA04_R03.txt,2400,200,12.0,12,0.0
D12,SA04,04,0,data\raw\sisfall\SA04\D12_SA04_R04.txt,2400,200,12.0,12,0.0
D12,SA04,05,0,data\raw\sisfall\SA04\D12_SA04_R05.txt,2400,200,12.0,12,0.0
D13,SA04,01,0,data\raw\sisfall\SA04\D13_SA04_R01.txt,2400,200,12.0,12,0.0
D13,SA04,02,0,data\raw\sisfall\SA04\D13_SA04_R02.txt,2400,200,12.0,12,0.0
D13,SA04,03,0,data\raw\sisfall\SA04\D13_SA04_R03.txt,2400,200,12.0,12,0.0
D13,SA04,04,0,data\raw\sisfall\SA04\D13_SA04_R04.txt,2400,200,12.0,12,0.0
D13,SA04,05,0,data\raw\sisfall\SA04\D13_SA04_R05.txt,2400,200,12.0,12,0.0
D14,SA04,01,0,data\raw\sisfall\SA04\D14_SA04_R01.txt,2400,200,12.0,12,0.0
D14,SA04,02,0,data\raw\sisfall\SA04\D14_SA04_R02.txt,2400,200,12.0,12,0.0
D14,SA04,03,0,data\raw\sisfall\SA04\D14_SA04_R03.txt,2400,200,12.0,12,0.0
D14,SA04,04,0,data\raw\sisfall\SA04\D14_SA04_R04.txt,2400,200,12.0,12,0.0
D14,SA04,05,0,data\raw\sisfall\SA04\D14_SA04_R05.txt,2400,200,12.0,12,0.0
D15,SA04,01,0,data\raw\sisfall\SA04\D15_SA04_R01.txt,2400,200,12.0,12,0.0
D15,SA04,02,0,data\raw\sisfall\SA04\D15_SA04_R02.txt,2400,200,12.0,12,0.0
D15,SA04,03,0,data\raw\sisfall\SA04\D15_SA04_R03.txt,2400,200,12.0,12,0.0
D15,SA04,04,0,data\raw\sisfall\SA04\D15_SA04_R04.txt,2400,200,12.0,12,0.0
D15,SA04,05,0,data\raw\sisfall\SA04\D15_SA04_R05.txt,2400,200,12.0,12,0.0
D16,SA04,01,0,data\raw\sisfall\SA04\D16_SA04_R01.txt,2399,200,11.99,12,-0.01
D16,SA04,02,0,data\raw\sisfall\SA04\D16_SA04_R02.txt,2400,200,12.0,12,0.0
